# ANNOTATIONS
uid,text,annotation_type,start_offset,end_offset,color,source,confidence
ca5db3e8-f2a2-4199-a006-a13476d8b7bc,postural instability,ENTITY,3019,3039,#795548,multilevel_nlp,1
db30d5b7-6769-40eb-8753-f757eefe1aa5,postural,ADJ,3019,3027,#FF9800,multilevel_nlp,1
4baa3390-7019-4714-8db9-faa0db6dd809,instability,NOUN,3028,3039,#4CAF50,multilevel_nlp,1
20af546a-0df3-4a66-b6a8-12ea4931a158,.,PUNCT,3039,3040,#9E9E9E,multilevel_nlp,1
f8b85eb8-4aff-4934-8543-ea166307f45b,Bradykinesia,ENTITY,3041,3053,#795548,multilevel_nlp,1
b444a72d-a8a2-4466-969d-d380170a5753,Bradykinesia,NOUN,3041,3053,#4CAF50,multilevel_nlp,1
fb5de4bb-531c-4daf-adb9-4adb31a3b3ed,is,AUX,3054,3056,#3F51B5,multilevel_nlp,1
506d5956-9d6a-49fc-9e09-1e7b3e24a460,considered,VERB,3057,3067,#2196F3,multilevel_nlp,1
64ebd322-1e9e-4f4c-b38c-96e9b229d318,to,PART,3068,3070,#9E9E9E,multilevel_nlp,1
849bfa5e-0176-40b6-a120-82dc1443c889,be,AUX,3071,3073,#3F51B5,multilevel_nlp,1
1e91b7f3-f04a-4af6-88b5-fc25acf41dcd,the,DET,3074,3077,#795548,multilevel_nlp,1
fa1625a7-102c-47da-8795-17d99270236d,main,ADJ,3078,3082,#FF9800,multilevel_nlp,1
069b190e-0fdc-4a0c-b726-dcfb54402f2e,feature,NOUN,3083,3090,#4CAF50,multilevel_nlp,1
b7efcfca-e417-4448-8e38-4a99cab47a88,of,ADP,3091,3093,#607D8B,multilevel_nlp,1
a5ee33d2-745a-4b17-bfc9-d81b4f8775ad,and,CCONJ,3094,3097,#9E9E9E,multilevel_nlp,1
551ae49b-36dd-4643-84ac-18f34de9cebe,the,DET,3098,3101,#795548,multilevel_nlp,1
b6e54570-62b5-4ae5-9419-982a8c140eef,necessary,ADJ,3102,3111,#FF9800,multilevel_nlp,1
7d2ccbba-f1db-4571-a342-f2879129f557,condition,NOUN,3112,3121,#4CAF50,multilevel_nlp,1
f025b50c-05a3-4f7c-aa9d-899a6a66b9dd,condition,ENTITY,3112,3121,#795548,multilevel_nlp,1
e315cd14-bb2e-486d-8cec-5eddc19f844e,for,ADP,3122,3125,#607D8B,multilevel_nlp,1
6e77eb66-dbb1-4b89-9f98-efda94c8fc23,a,DET,3126,3127,#795548,multilevel_nlp,1
d24d8beb-e07a-422f-960a-0391a26baf27,diagnosis,NOUN,3128,3137,#4CAF50,multilevel_nlp,1
2b90c462-68a1-459e-b7ec-56e4e32122e6,diagnosis,ENTITY,3128,3137,#795548,multilevel_nlp,1
e66464b2-3aeb-44a5-bfea-c17eb9042232,of,ADP,3138,3140,#607D8B,multilevel_nlp,1
001b7ca9-eeeb-4d2a-af4c-4eb8a149823b,IPD,NOUN,3141,3144,#4CAF50,multilevel_nlp,1
21e5e0ba-9cb0-42de-90a2-3b3900bad6a5,IPD,ENTITY,3141,3144,#795548,multilevel_nlp,1
82b0d75b-eb0a-4caf-b548-52f5c54ce9ef,[,PUNCT,3145,3146,#9E9E9E,multilevel_nlp,1
f022e9cd-0488-418b-99c5-4baed9eb89e8,1,NUM,3146,3147,#FFC107,multilevel_nlp,1
36a59d5d-7ddf-471a-8703-d2e102ba227d,],PUNCT,3147,3148,#9E9E9E,multilevel_nlp,1
e1ad7a1f-6a1c-46b8-9b82-c5c2eed903ea,.,PUNCT,3148,3149,#9E9E9E,multilevel_nlp,1
bc8eb0f7-3be9-47d8-9bd3-ad34efbb41f9,In,ADP,3150,3152,#607D8B,multilevel_nlp,1
cbce47c6-026b-452a-b47b-16467def0a10,addition,NOUN,3153,3161,#4CAF50,multilevel_nlp,1
f20a34e2-68a4-4301-a0a3-30fc86b8d508,to,PART,3162,3164,#9E9E9E,multilevel_nlp,1
87d22dbb-6ce2-4add-810c-f269d48d2af7,these,DET,3165,3170,#795548,multilevel_nlp,1
7df7a185-a97e-4e34-9062-cf8e0c0c506b,motor symptoms,ENTITY,3171,3185,#795548,multilevel_nlp,1
9a23a99e-5940-4b4d-8a2c-1e64154f686b,motor,NOUN,3171,3176,#4CAF50,multilevel_nlp,1
a1aedc24-a912-418c-9e60-ada2b9c0fbcf,symptoms,NOUN,3177,3185,#4CAF50,multilevel_nlp,1
8e4ae871-0a46-4330-b012-fdb4128e44a9,",",PUNCT,3185,3186,#9E9E9E,multilevel_nlp,1
701b2689-3017-4d80-a7bd-9615380968cf,many,ADJ,3187,3191,#FF9800,multilevel_nlp,1
a05e1ac7-684c-404c-b27f-940543e33123,patients,ENTITY,3192,3200,#795548,multilevel_nlp,1
615f4e1e-ffcf-4a51-bf23-05acd4b9acfd,patients,NOUN,3192,3200,#4CAF50,multilevel_nlp,1
e5837860-a1f7-4bc1-803e-bb0ad1d5a451,experience,ENTITY,3201,3211,#795548,multilevel_nlp,1
98e70b08-f84e-42d4-9c3f-4a4a98d07b73,experience,VERB,3201,3211,#2196F3,multilevel_nlp,1
7027371f-58c0-47a5-89fd-65b1a44d325f,a,DET,3212,3213,#795548,multilevel_nlp,1
fccac3ba-cc8a-4430-9f81-c9c26ab686c9,wide,ADJ,3214,3218,#FF9800,multilevel_nlp,1
0def6ceb-2afa-4032-b163-9f26fb453153,range,NOUN,3219,3224,#4CAF50,multilevel_nlp,1
c760a41f-62d5-436e-bd57-dcc2fc24a083,of,ADP,3225,3227,#607D8B,multilevel_nlp,1
6d427973-9f3e-4bab-aef4-2b9871439df0,nonmotor,ENTITY,3228,3236,#795548,multilevel_nlp,1
ef55700a-a7b0-4f33-93bf-ee41c5e14415,nonmotor,ADJ,3228,3236,#FF9800,multilevel_nlp,1
128d4f47-6bc8-48c4-9bce-8ca5676a32ea,symptoms,ENTITY,3237,3245,#795548,multilevel_nlp,1
ccbbf2b8-2f11-476d-8a94-e5380f124ec4,symptoms,NOUN,3237,3245,#4CAF50,multilevel_nlp,1
fe28928c-55d6-444f-aea8-fb561708eb7b,that,PRON,3246,3250,#FFEB3B,multilevel_nlp,1
c9db9acc-cf41-4d6f-a1dd-4c050c20222a,sometimes,ADV,3251,3260,#9C27B0,multilevel_nlp,1
ea4d6f63-a954-4fe3-b12a-d1f7133849ff,even,ADV,3261,3265,#9C27B0,multilevel_nlp,1
8df75755-478b-45ea-9993-dca9bd3f9364,precede,VERB,3266,3273,#2196F3,multilevel_nlp,1
2c97d0ea-4a42-4292-89cb-b3cb471ebe2a,the,DET,3274,3277,#795548,multilevel_nlp,1
79a88511-77df-47c0-a8c2-f5eb43fcad88,typical,ADJ,3278,3285,#FF9800,multilevel_nlp,1
7b297d1b-4c9b-4c91-9493-270c535935eb,movement,NOUN,3286,3294,#4CAF50,multilevel_nlp,1
258f921f-d0f4-459c-9c95-6ab099d27f2f,movement disorder,ENTITY,3286,3303,#795548,multilevel_nlp,1
1467f048-15ce-407e-a74e-247fffa525b5,disorder,NOUN,3295,3303,#4CAF50,multilevel_nlp,1
7b49f86b-907f-472e-a0b7-902e1f943db2,",",PUNCT,3303,3304,#9E9E9E,multilevel_nlp,1
b572c0fe-17ec-4fa9-920e-8e7808602ff8,such,ADJ,3305,3309,#FF9800,multilevel_nlp,1
fb3a9bae-9cf8-4d58-9b39-5697138b23db,as,ADP,3310,3312,#607D8B,multilevel_nlp,1
5b6c8572-52dd-40e6-976d-9e36cd9abfd6,hyposmia,ENTITY,3313,3321,#795548,multilevel_nlp,1
3372b9b8-a0f9-4c41-8036-d14d8c469e97,hyposmia,NOUN,3313,3321,#4CAF50,multilevel_nlp,1
c852f0ed-9527-4c87-b09c-d92fc039ebbf,",",PUNCT,3321,3322,#9E9E9E,multilevel_nlp,1
be25a204-9c6c-4da6-b501-18960ddb090c,sleep disturbances,ENTITY,3323,3341,#795548,multilevel_nlp,1
d1cc315f-0d00-4dbc-989d-01605bbd7459,sleep,NOUN,3323,3328,#4CAF50,multilevel_nlp,1
afdfb5dc-62a2-448b-be5b-e93b976eabf7,disturbances,NOUN,3329,3341,#4CAF50,multilevel_nlp,1
6d3604f3-1fc0-42d9-975f-cb16bea14c74,(,PUNCT,3342,3343,#9E9E9E,multilevel_nlp,1
ad8eb131-fc38-4d4f-bf21-32e348cef17a,i.e.,X,3343,3347,#9E9E9E,multilevel_nlp,1
8da12f76-fdc3-4e09-9316-bbfc26e1f060,rapid,ADJ,3348,3353,#FF9800,multilevel_nlp,1
6abacc0b-867a-4c57-989e-fbd55bbf6459,rapid eye movement sleep behavior disorder,ENTITY,3348,3390,#795548,multilevel_nlp,1
d56db54b-f8d0-46a4-9802-8f1b77c9a43c,eye,NOUN,3354,3357,#4CAF50,multilevel_nlp,1
e56079ca-25b5-4c4a-ab15-e5ae6b840d23,movement,NOUN,3358,3366,#4CAF50,multilevel_nlp,1
06369a40-8461-45ec-a893-ddb5d4d04b7b,sleep,NOUN,3367,3372,#4CAF50,multilevel_nlp,1
6e5e393d-a3cd-4c41-97d6-70493c1f3572,behavior,NOUN,3373,3381,#4CAF50,multilevel_nlp,1
b2c3f7f5-85ec-41c1-9c3e-abb0527641e7,disorder,NOUN,3382,3390,#4CAF50,multilevel_nlp,1
d91ea5f4-8fc9-4fcf-ade9-92c7bfb45066,),PUNCT,3390,3391,#9E9E9E,multilevel_nlp,1
ef19266c-e19f-4933-98ae-9975bfc1ce78,",",PUNCT,3391,3392,#9E9E9E,multilevel_nlp,1
c55de6a5-7223-4410-8224-463f73f27a6a,depression,NOUN,3393,3403,#4CAF50,multilevel_nlp,1
52e40262-84f9-4d58-8e3f-66641100ba08,depression,ENTITY,3393,3403,#795548,multilevel_nlp,1
83d0a9ec-03ec-4e47-92f4-73d81bc76bba,",",PUNCT,3403,3404,#9E9E9E,multilevel_nlp,1
af2e7d81-afd2-4c19-819d-88b09ad3fd66,constipation,ENTITY,3405,3417,#795548,multilevel_nlp,1
ab7bd4f2-2d83-4268-acbe-cd06c7792bcc,constipation,NOUN,3405,3417,#4CAF50,multilevel_nlp,1
156a375b-acb8-4cee-a45e-5e6ae65f0344,",",PUNCT,3417,3418,#9E9E9E,multilevel_nlp,1
371d2a3d-1bf4-4b8b-878a-05e47f8530d6,and,CCONJ,3419,3422,#9E9E9E,multilevel_nlp,1
1d504794-7bfc-4afa-ad84-ec1156db51fd,other,ADJ,3423,3428,#FF9800,multilevel_nlp,1
42dd77d0-141a-426a-8485-994b3ca28c9a,dysautonomic,ADJ,3429,3441,#FF9800,multilevel_nlp,1
3eaa36e6-01f4-4b9d-b212-4ee1595f4d52,dysautonomic symptoms,ENTITY,3429,3450,#795548,multilevel_nlp,1
da5d6938-2290-46bf-adfd-c78ecd0a29a1,symptoms,NOUN,3442,3450,#4CAF50,multilevel_nlp,1
f9e03fee-80b0-4484-99aa-87ddca64a4bb,[,PUNCT,3451,3452,#9E9E9E,multilevel_nlp,1
45a14a55-a4a3-43c1-ae4d-7d1ebf055a16,2,NUM,3452,3453,#FFC107,multilevel_nlp,1
a2b77da8-f0ad-4e5a-9592-462a343f4f3c,],PUNCT,3453,3454,#9E9E9E,multilevel_nlp,1
7e5fd407-2332-476d-ac71-0cbc1e43be91,[,PUNCT,3455,3456,#9E9E9E,multilevel_nlp,1
aba1b4f0-d93b-4093-ac06-ba6722ad5868,3,NUM,3456,3457,#FFC107,multilevel_nlp,1
352e302d-eccc-4428-9b35-83e0197c4721,],PUNCT,3457,3458,#9E9E9E,multilevel_nlp,1
8a91d7c4-99af-4f4f-afea-7e587598a0d7,[,PUNCT,3459,3460,#9E9E9E,multilevel_nlp,1
6bfff3cf-8b9c-4252-ba0d-b2257743d052,4,NUM,3460,3461,#FFC107,multilevel_nlp,1
2c36816f-ab21-4998-bce4-57e74f7950da,],PUNCT,3461,3462,#9E9E9E,multilevel_nlp,1
e95df252-034e-493c-8dde-9e937cbd6194,.,PUNCT,3462,3463,#9E9E9E,multilevel_nlp,1
029b697a-df55-4dc8-afe0-506d4d16ae49,In,ADP,3464,3466,#607D8B,multilevel_nlp,1
a461108f-f304-4335-8a57-9a8bbb8c0f28,particular,ADJ,3467,3477,#FF9800,multilevel_nlp,1
3f8857e5-4800-4931-b0c1-dd5aef6d1ce5,",",PUNCT,3477,3478,#9E9E9E,multilevel_nlp,1
e9124f98-cc1b-4d8f-bcbf-15760b678401,hyposmia,ENTITY,3479,3487,#795548,multilevel_nlp,1
681f7851-6c94-4340-b687-b788ae44427c,hyposmia,NOUN,3479,3487,#4CAF50,multilevel_nlp,1
1d45237c-29b4-44a5-aa41-ae4da4b50a58,and,CCONJ,3488,3491,#9E9E9E,multilevel_nlp,1
b0824407-361c-40e6-9720-af0dcc3f05d3,rapid eye movement sleep behavior disorder,ENTITY,3492,3534,#795548,multilevel_nlp,1
631495bc-442e-4745-bc4a-d02bbb860a8c,rapid,ADJ,3492,3497,#FF9800,multilevel_nlp,1
24a16502-130e-4446-a221-8ce3cdc74907,eye,NOUN,3498,3501,#4CAF50,multilevel_nlp,1
afe62be8-eea6-49b3-a5d7-c7f4dc63f070,movement,NOUN,3502,3510,#4CAF50,multilevel_nlp,1
ad358feb-70e6-4b53-9460-6b7f091e2cc9,sleep,NOUN,3511,3516,#4CAF50,multilevel_nlp,1
6c82fdc8-55b2-484b-8438-9f2051b9cdc9,behavior,NOUN,3517,3525,#4CAF50,multilevel_nlp,1
c56b2e36-61ed-4574-8a3c-208e249a44d8,disorder,NOUN,3526,3534,#4CAF50,multilevel_nlp,1
34e20224-4102-4083-b17b-8295b0f8d601,often,ADV,3535,3540,#9C27B0,multilevel_nlp,1
2ff4b222-1b4c-4264-bb48-21e5841e4f62,start,VERB,3541,3546,#2196F3,multilevel_nlp,1
9d6d3880-1b76-478c-bedb-30d82a2c049c,prior,ADV,3547,3552,#9C27B0,multilevel_nlp,1
84a2cd5d-eea0-4793-b576-98994151086c,to,PART,3553,3555,#9E9E9E,multilevel_nlp,1
84b58796-ef2c-4a2e-8745-8779f1f129bc,the,DET,3556,3559,#795548,multilevel_nlp,1
d2fa1d1f-fe20-426b-a724-9ab922333284,onset,NOUN,3560,3565,#4CAF50,multilevel_nlp,1
33f86c3c-354e-434c-8492-3f16a4689023,of,ADP,3566,3568,#607D8B,multilevel_nlp,1
61d40b89-7c13-4fac-89a5-a671743f75b6,the,DET,3569,3572,#795548,multilevel_nlp,1
7c32238c-28ac-4e71-b201-a3cd1a374b2c,core motor syndrome,ENTITY,3573,3592,#795548,multilevel_nlp,1
74c5f691-6b21-4a8a-8094-29f63035783c,core,NOUN,3573,3577,#4CAF50,multilevel_nlp,1
d0f69437-e763-4084-8186-4f97afd6c2ed,motor,NOUN,3578,3583,#4CAF50,multilevel_nlp,1
a40269bf-58a2-46af-bb98-24e8ae145e02,syndrome,NOUN,3584,3592,#4CAF50,multilevel_nlp,1
2605b275-452c-4291-ad17-fbc946a98598,[,PUNCT,3593,3594,#9E9E9E,multilevel_nlp,1
2f66c87a-5c35-4341-b7af-89ad26d59cc7,5,NUM,3594,3595,#FFC107,multilevel_nlp,1
8eede10d-5802-4be7-b3dd-3bc153d87fe0,],PUNCT,3595,3596,#9E9E9E,multilevel_nlp,1
60dcfc80-c36c-4d4d-9f0d-e6e04440238b,.,PUNCT,3596,3597,#9E9E9E,multilevel_nlp,1
37096c30-4aea-4722-8160-77806ef5f1ca,In,ADP,3598,3600,#607D8B,multilevel_nlp,1
c1a90903-327a-4178-a09c-3419c7232835,this,DET,3601,3605,#795548,multilevel_nlp,1
3f9bea3a-006f-4479-9315-c0cad90e2858,review,NOUN,3606,3612,#4CAF50,multilevel_nlp,1
ce733c7e-a267-43a4-ad64-ad00a37320d8,",",PUNCT,3612,3613,#9E9E9E,multilevel_nlp,1
16cfce08-42e8-4216-8551-b57bb18dade4,we,PRON,3614,3616,#FFEB3B,multilevel_nlp,1
de8e8afc-433d-472f-b336-facab7bce773,discuss,VERB,3617,3624,#2196F3,multilevel_nlp,1
ea95f92f-1ac4-4a37-b836-ccfa55f62966,.,PUNCT,3624,3625,#9E9E9E,multilevel_nlp,1
40aaf8ab-583e-454f-93b0-a8b45c4e8749,Parkinson 's disease,ENTITY,3626,3645,#795548,multilevel_nlp,1
aa166985-e0db-4e4b-a45a-b9f062eed3b0,Parkinson,NOUN,3626,3635,#4CAF50,multilevel_nlp,1
ef3fb375-8a1d-4c1f-9808-dd82573747a0,'s,PART,3635,3637,#9E9E9E,multilevel_nlp,1
3fb82ab0-c500-408d-a0d8-95440c074cb1,disease,NOUN,3638,3645,#4CAF50,multilevel_nlp,1
928f4701-a513-486b-b752-a55713ed736e,in,ADP,3646,3648,#607D8B,multilevel_nlp,1
1f60d5d8-4a19-49e7-a709-bbef5e137bdf,the,DET,3649,3652,#795548,multilevel_nlp,1
64c78aa4-160a-4f51-a384-ad0825bfa5ef,global,ADJ,3653,3659,#FF9800,multilevel_nlp,1
badcc7d3-6dca-4f9a-9dc1-ced40f17140c,global sense of the term,ENTITY,3653,3677,#795548,multilevel_nlp,1
143817e9-4be5-4c61-89cf-24c5ef41944f,sense,NOUN,3660,3665,#4CAF50,multilevel_nlp,1
e6c042ea-76e9-486b-813e-0268a66d84a0,of,ADP,3666,3668,#607D8B,multilevel_nlp,1
a59fee2e-cfdb-4f26-8e1d-822d67bcdc94,the,DET,3669,3672,#795548,multilevel_nlp,1
58310b6b-5e08-4527-bb81-503fc5a754f5,term,NOUN,3673,3677,#4CAF50,multilevel_nlp,1
8786b1da-c0d5-4ad3-bf30-e0f203fd8bf2,(,PUNCT,3678,3679,#9E9E9E,multilevel_nlp,1
da71b60e-5e1b-4feb-b074-a52bdb54959c,PD,ENTITY,3679,3681,#795548,multilevel_nlp,1
9c16f77b-af4e-49de-867a-06bf9f475fc4,PD,NOUN,3679,3681,#4CAF50,multilevel_nlp,1
8534cdeb-aeb8-4f74-b191-18ca65275edf,),PUNCT,3681,3682,#9E9E9E,multilevel_nlp,1
42eb5e4e-51f0-4e2c-9e8c-4f8a09ff34f5,",",PUNCT,3682,3683,#9E9E9E,multilevel_nlp,1
e5950573-2520-4ae3-9277-a6f7e95611c2,including,VERB,3684,3693,#2196F3,multilevel_nlp,1
ab0edf16-bf22-4ca7-b40b-324223f24045,IPD,ENTITY,3694,3697,#795548,multilevel_nlp,1
3b104713-946b-4421-8cd0-1518cc74eb9a,IPD,NOUN,3694,3697,#4CAF50,multilevel_nlp,1
66486a9f-04ec-41c0-9627-569b36a47e90,and,CCONJ,3698,3701,#9E9E9E,multilevel_nlp,1
3623da42-ccda-4383-b384-d015777a8f94,genetically,ADV,3702,3713,#9C27B0,multilevel_nlp,1
db32672d-9c47-4e2a-8f5a-aab97e30899b,genetically,ENTITY,3702,3713,#795548,multilevel_nlp,1
25e253ee-1f60-4842-adb0-d86cb3e54d57,or,CCONJ,3714,3716,#9E9E9E,multilevel_nlp,1
2dde84bb-5fa7-4791-b3ab-d1a53e999c70,environmentally,ENTITY,3717,3732,#795548,multilevel_nlp,1
ff955392-fecb-4f00-8d99-a032a5e5c544,environmentally,ADV,3717,3732,#9C27B0,multilevel_nlp,1
41c7b47a-5635-45e1-813f-bec787085835,induced,VERB,3733,3740,#2196F3,multilevel_nlp,1
b5a8e090-ce1d-4f70-9aec-536eb3d7c061,induced,ENTITY,3733,3740,#795548,multilevel_nlp,1
fcf2ee0b-f5e2-4b28-acf8-22886a8766b0,forms,NOUN,3741,3746,#4CAF50,multilevel_nlp,1
20657a62-7ce2-447c-a1dc-f305fdebb59d,of,ADP,3747,3749,#607D8B,multilevel_nlp,1
20462d6f-740c-4a28-8112-b8ea09ddd69c,parkinsonism,NOUN,3750,3762,#4CAF50,multilevel_nlp,1
cdea7031-bbe5-4149-ae88-c877e849cbb0,parkinsonism,ENTITY,3750,3762,#795548,multilevel_nlp,1
14bf6626-de8e-4964-ab42-a58d4e4daa18,.,PUNCT,3762,3763,#9E9E9E,multilevel_nlp,1
4429f9a4-28e2-4875-a87c-12155a7c79b5,Indeed,ADV,3764,3770,#9C27B0,multilevel_nlp,1
6b5b88f5-dc3c-4dc5-9aa2-53f8fb6aa3e2,",",PUNCT,3770,3771,#9E9E9E,multilevel_nlp,1
c3af4734-87c5-480f-aa28-a65c70443531,many,ADJ,3772,3776,#FF9800,multilevel_nlp,1
35e5d002-d5cf-431c-8eaa-aa4548f11e58,cellular hallmarks,ENTITY,3777,3795,#795548,multilevel_nlp,1
4cfa5c29-f9ab-4f90-a841-d828066f82e4,cellular,ADJ,3777,3785,#FF9800,multilevel_nlp,1
add787a5-2f9c-417d-8897-31fd094b4e16,hallmarks,NOUN,3786,3795,#4CAF50,multilevel_nlp,1
24997083-0ac3-43fe-8160-ddc13b4ea2c7,have,AUX,3796,3800,#3F51B5,multilevel_nlp,1
c488294e-656f-4ed3-916f-44ff042e1076,been,AUX,3801,3805,#3F51B5,multilevel_nlp,1
939edac7-a755-4c32-9b62-c30ca5b93a9a,found,VERB,3806,3811,#2196F3,multilevel_nlp,1
52e77fec-9cac-458e-8a19-c460261be7a7,to,PART,3812,3814,#9E9E9E,multilevel_nlp,1
3f712522-324e-4f08-ac55-3cf79616bb79,occur,VERB,3815,3820,#2196F3,multilevel_nlp,1
ddc7576d-7a63-4779-89a1-c4769b800dd2,in,ADP,3821,3823,#607D8B,multilevel_nlp,1
2a9caa36-9fee-4634-9a53-7c0f9f34ee54,both,CCONJ,3824,3828,#9E9E9E,multilevel_nlp,1
fe074a72-e933-4013-8c70-ca25fa1c16ff,PD,NOUN,3829,3831,#4CAF50,multilevel_nlp,1
de6754c4-eb45-441d-80b9-8ec696f2b2ea,PD,ENTITY,3829,3831,#795548,multilevel_nlp,1
a15549c3-b585-4b55-91d7-b66f473c56dd,and,CCONJ,3832,3835,#9E9E9E,multilevel_nlp,1
4c56e819-c59c-4fc6-9568-b12e8f977de2,IPD,ENTITY,3836,3839,#795548,multilevel_nlp,1
47dcf6e0-7389-4f32-9efe-1fff0fa7c7b8,IPD,NOUN,3836,3839,#4CAF50,multilevel_nlp,1
85960c94-0b6d-490c-8a98-443a34d34fbc,.,PUNCT,3839,3840,#9E9E9E,multilevel_nlp,1
3935ec14-ed8c-49ad-9b38-0ccc6e43add5,The,DET,3841,3844,#795548,multilevel_nlp,1
3088c4d9-2ac1-4207-a93f-e34090e730ec,motor symptoms,ENTITY,3845,3859,#795548,multilevel_nlp,1
2a19acdc-dd43-4537-b84b-7d65d1183acf,motor,NOUN,3845,3850,#4CAF50,multilevel_nlp,1
007bcc5c-e340-437c-8936-cd9a6b0a3060,symptoms,NOUN,3851,3859,#4CAF50,multilevel_nlp,1
fca327be-d0a0-41a0-a03a-0443045534aa,of,ADP,3860,3862,#607D8B,multilevel_nlp,1
cc0b5aba-5033-477f-8d0f-328e27fb593b,PD,ENTITY,3863,3865,#795548,multilevel_nlp,1
c46cda1d-8872-468c-8ec2-fca616d85232,PD,NOUN,3863,3865,#4CAF50,multilevel_nlp,1
bbb0d1ed-30c8-440c-8dce-8890664bf8de,are,AUX,3866,3869,#3F51B5,multilevel_nlp,1
920a4982-4fec-437b-803d-a9d268ad6d6a,thought,VERB,3870,3877,#2196F3,multilevel_nlp,1
debb0911-ad1a-470e-8cf1-1ee9d9e3a660,to,PART,3878,3880,#9E9E9E,multilevel_nlp,1
ec1593a2-db00-495f-a7cc-fa7908549698,arise,VERB,3881,3886,#2196F3,multilevel_nlp,1
880d7744-20f7-45c0-8e91-7fc7be52b5cd,primarily,ADV,3887,3896,#9C27B0,multilevel_nlp,1
c8e5887e-0641-419b-9f4c-743bbfa838b5,from,ADP,3897,3901,#607D8B,multilevel_nlp,1
aadf52cf-a442-4792-a8da-a7048ae92a99,the,DET,3902,3905,#795548,multilevel_nlp,1
07587ea4-66cf-469f-937c-eaf7e0a54146,loss of dopaminergic ( DA ),ENTITY,3906,3931,#795548,multilevel_nlp,1
5f305283-707c-47b3-a13d-2a9e001ad13c,loss,NOUN,3906,3910,#4CAF50,multilevel_nlp,1
bdf3f58c-7b95-4bd7-90bf-b0af78d62f37,of,ADP,3911,3913,#607D8B,multilevel_nlp,1
9c6a44aa-6512-4801-8306-c93e3afff987,dopaminergic,NOUN,3914,3926,#4CAF50,multilevel_nlp,1
5e12a833-aabc-4143-b5cc-62a2c0f6b30b,(,PUNCT,3927,3928,#9E9E9E,multilevel_nlp,1
165e0cbe-0aef-42fd-9d17-5270c2ac0b4b,DA,NOUN,3928,3930,#4CAF50,multilevel_nlp,1
5d7733cb-d0ef-4d23-a2ba-d7e5777128ec,),PUNCT,3930,3931,#9E9E9E,multilevel_nlp,1
68760534-099f-4333-9aed-398ce196a00b,neurons,ENTITY,3932,3939,#795548,multilevel_nlp,1
c6958ba5-bb38-4a4b-ac28-a46fe8914295,neurons,NOUN,3932,3939,#4CAF50,multilevel_nlp,1
17d9054e-add7-4223-9918-6c774e3770ab,within,ADP,3940,3946,#607D8B,multilevel_nlp,1
aeabc4d7-5e87-455e-a6e5-20928958d7e7,the,DET,3947,3950,#795548,multilevel_nlp,1
95f8adbd-8eb9-43a9-abb7-786b7d80d4e1,substantia nigra,ENTITY,3951,3967,#795548,multilevel_nlp,1
c6dd97cf-5dca-463d-aaf0-3b30d60e8c05,substantia,NOUN,3951,3961,#4CAF50,multilevel_nlp,1
28ce6659-7926-428b-9404-5924acc12905,nigra,NOUN,3962,3967,#4CAF50,multilevel_nlp,1
0ab644a7-b75e-48cf-a146-15069a353784,(,PUNCT,3968,3969,#9E9E9E,multilevel_nlp,1
eac68f4e-daba-4060-a9c7-007cb9e40412,SN,ENTITY,3969,3971,#795548,multilevel_nlp,1
25819dbf-e554-4de0-90eb-d38152754fd9,SN,NOUN,3969,3971,#4CAF50,multilevel_nlp,1
85dfa8ad-2fe6-4aa9-9cd8-ee764d73f4fe,),PUNCT,3971,3972,#9E9E9E,multilevel_nlp,1
e321986b-d484-4d68-93c2-394cee7f5606,",",PUNCT,3972,3973,#9E9E9E,multilevel_nlp,1
dab19a67-05bb-40f3-887e-dbde639b4d8f,although,SCONJ,3974,3982,#9E9E9E,multilevel_nlp,1
9c651c44-35bb-44ab-8b3b-7c68783ee215,other,ADJ,3983,3988,#FF9800,multilevel_nlp,1
6c264b65-97ae-4873-98c5-44d8e7d06440,neurotransmitter systems,ENTITY,3989,4013,#795548,multilevel_nlp,1
e43eabd4-561c-497d-9f49-8555d8880145,neurotransmitter,NOUN,3989,4005,#4CAF50,multilevel_nlp,1
9fe61d72-8e61-4c20-b9ba-f60fee4bca17,systems,NOUN,4006,4013,#4CAF50,multilevel_nlp,1
b98e351c-a5fe-481f-89bb-3d510dfa5acd,(,PUNCT,4014,4015,#9E9E9E,multilevel_nlp,1
e6d5a4ac-5a6b-4994-9198-7e239a30b130,i.e.,X,4015,4019,#9E9E9E,multilevel_nlp,1
5a988d18-376f-4d7a-8eb1-a3e609876c81,glutamatergic,ENTITY,4020,4033,#795548,multilevel_nlp,1
f814c46d-c298-4634-acc0-aeb5afbad3dc,glutamatergic,ADJ,4020,4033,#FF9800,multilevel_nlp,1
7c7d6c4e-1356-4d89-9d31-9d187eccd9fa,",",PUNCT,4033,4034,#9E9E9E,multilevel_nlp,1
faaf0912-4a0d-48c7-87e0-fdb9dab70b8a,cholinergic,ADJ,4035,4046,#FF9800,multilevel_nlp,1
46776536-fc26-4240-8db6-5125714dd5bf,cholinergic,ENTITY,4035,4046,#795548,multilevel_nlp,1
a1d51943-cce6-4233-8d8f-81b1ca135ce1,",",PUNCT,4046,4047,#9E9E9E,multilevel_nlp,1
5f5b1997-773e-44ed-94d3-90d74b29566c,tryptaminergic,ADJ,4048,4062,#FF9800,multilevel_nlp,1
